Date,Sample,Sample_type,Sample_weight_mg,N_retention_time_min,N_response,N_weight_mg,N_weight%,N_peak_type,N_element,N_C_Response,C_rentention_time_min,C_response,C_weight_mg,C_weight_per,C_peak_type,C_element,C_C_response_ratio,
2/21/20,136,unknown,24.251,1.797,9.512,0.003,0.01,Refer,Nitrogen,0.023,3.089,422.541,0.258,1.06,Refer,Carbon,1,
2/21/20,137,unknown,24.249,1.815,13.341,0.009,0.04,Refer,Nitrogen,0.028,3.12,474.104,0.29,1.2,Refer,Carbon,1,
2/21/20,138,unknown,28.922,1.807,11.473,0.006,0.02,Refer,Nitrogen,0.025,3.097,450.012,0.275,0.95,Refer,Carbon,1,
2/21/20,139,unknown,19.165,1.809,16.489,0.015,0.08,Refer,Nitrogen,0.027,3.091,604.274,0.373,1.95,Refer,Carbon,1,
2/21/20,140,unknown,28.168,1.8,17.058,0.016,0.06,Refer,Nitrogen,0.026,3.088,664.541,0.411,1.46,Refer,Carbon,1,
2/21/20,140,unknown,28.01,,,,,,,,3.183,23.598,0.004,0.02,Refer,Carbon,1,
2/25/20,_2_25_2020 8_17_28 PM_001,bypass,0,1.832,73.408,0.096,4.82,Refer,Nitrogen,0.023,2.945,3230.494,1.901,95.18,Refer,Carbon,1,
2/25/20,_2_25_2020 8_39_38 PM_002,bypass,0,1.808,79.11,0.105,5.03,Refer,Nitrogen,0.024,2.889,3365.56,1.98,94.97,Refer,Carbon,1,
2/25/20,_2_25_2020 8_44_40 PM_003,bypass,0,1.819,86.748,0.116,5.07,Refer,Nitrogen,0.023,2.892,3709.591,2.181,94.93,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 8_49_41 PM_004,blank,0,1.863,13.826,0.006,2.28,Refer,Nitrogen,0.033,3.188,424.086,0.238,97.72,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 8_54_43 PM_005,blank,0,1.848,11.676,0.002,6.76,Refer,Nitrogen,0.144,3.184,80.806,0.031,93.24,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 8_59_45 PM_006,standard,0.519,1.807,28.275,0.028,5.3,Refer,Nitrogen,0.044,3.057,638.873,0.366,70.59,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 9_04_47 PM_007,standard,0.736,1.792,34.248,0.037,4.98,Refer,Nitrogen,0.038,3.043,893.372,0.519,70.46,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 9_09_49 PM_008,standard,1.008,1.784,42.222,0.049,4.84,Refer,Nitrogen,0.035,3.007,1221.801,0.714,70.88,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 9_14_52 PM_009,standard,1.282,1.783,49.962,0.061,4.72,Refer,Nitrogen,0.033,2.976,1515.945,0.889,69.38,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 9_19_55 PM_010,blank,0,1.855,8.96,N/A,N/A,Error,Nitrogen,???,,,,,,,,
2/25/20,141,unknown,23.099,1.801,72.381,0.095,0.41,Refer,Nitrogen,0.022,2.911,3238.015,1.905,8.25,Refer,Carbon,1,
2/25/20,142,unknown,24.578,1.804,45.766,0.054,0.22,Refer,Nitrogen,0.023,2.979,2023.719,1.19,4.84,Refer,Carbon,1,
2/25/20,143,unknown,25.255,1.827,19.468,0.014,0.06,Refer,Nitrogen,0.039,3.119,494.24,0.28,1.11,Refer,Carbon,1,
2/25/20,144,unknown,20.189,1.832,14.555,0.007,0.03,Refer,Nitrogen,0.044,3.131,327.376,0.18,0.89,Refer,Carbon,1,
2/25/20,145,unknown,24.148,1.816,18.047,0.012,0.05,Refer,Nitrogen,0.031,3.096,577.896,0.33,1.37,Refer,Carbon,1,
2/25/20,146,unknown,25.182,1.827,12.84,0.004,0.02,Refer,Nitrogen,0.038,3.113,338.331,0.186,0.74,Refer,Carbon,1,
2/25/20,147,unknown,24.228,1.813,22.231,0.018,0.08,Refer,Nitrogen,0.032,3.109,689.889,0.397,1.64,Refer,Carbon,1,
2/25/20,148,unknown,21.246,1.799,47.403,0.057,0.27,Refer,Nitrogen,0.022,2.973,2133.865,1.256,5.91,Refer,Carbon,1,
2/25/20,149,unknown,20.721,1.797,97.817,0.133,0.64,Refer,Nitrogen,0.019,2.8,5272.419,3.086,14.89,Refer,Carbon,1,
2/25/20,150,unknown,21.811,1.816,21.114,0.017,0.08,Refer,Nitrogen,0.022,3.107,948.38,0.551,2.53,Refer,Carbon,1,
2/25/20,150,unknown,25.636,1.817,28.196,0.027,0.11,Refer,Nitrogen,0.027,3.08,1046.334,0.61,2.38,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 10_20_16 PM_022,standard,1.322,1.773,45.435,0.054,4.06,Refer,Nitrogen,0.028,2.973,1610.026,0.945,71.51,Refer,Carbon,1,
2/25/20,Calib\_2_25_2020 10_25_21 PM_023,blank,0,,,,,,,,3.169,28.391,N/A,N/A,Error,Carbon,1,
2/25/20,151,unknown,24.368,1.807,16.81,0.01,0.04,Refer,Nitrogen,0.02,3.079,842.535,0.488,2,Refer,Carbon,1,
2/25/20,152,unknown,23.119,1.804,23.175,0.02,0.09,Refer,Nitrogen,0.02,3.047,1131.324,0.661,2.86,Refer,Carbon,1,
2/25/20,153,unknown,22.732,1.804,57.647,0.072,0.32,Refer,Nitrogen,0.019,2.917,3092.12,1.82,8,Refer,Carbon,1,
2/25/20,154,unknown,21.399,1.807,14.917,0.007,0.03,Refer,Nitrogen,0.022,3.101,685.585,0.394,1.84,Refer,Carbon,1,
2/25/20,155,unknown,24.274,1.797,15.09,0.007,0.03,Refer,Nitrogen,0.03,3.093,501.711,0.284,1.17,Refer,Carbon,1,
2/25/20,156,unknown,25.473,1.799,11.493,0.002,0.01,Refer,Nitrogen,0.025,3.088,455.823,0.257,1.01,Refer,Carbon,1,
2/25/20,157,unknown,25.912,1.819,12.308,0.003,0.01,Refer,Nitrogen,0.042,3.132,295.569,0.161,0.62,Refer,Carbon,1,
2/25/20,158,unknown,22.02,1.803,21.419,0.017,0.08,Refer,Nitrogen,0.025,3.065,840.237,0.487,2.21,Refer,Carbon,1,
2/25/20,159,unknown,21.056,1.819,10.746,0.001,0,Refer,Nitrogen,0.038,3.119,280.306,0.151,0.72,Refer,Carbon,1,
2/25/20,160,unknown,22.158,1.796,24.078,0.021,0.1,Refer,Nitrogen,0.024,3.067,985.396,0.574,2.59,Refer,Carbon,1,
2/25/20,160,unknown,21.228,1.799,24.138,0.021,0.1,Refer,Nitrogen,0.024,3.057,987.565,0.575,2.71,Refer,Carbon,1,
2/28/20,_2_28_2020 5_45_13 PM_001,bypass,0,1.848,17.082,0.015,3.13,Refer,Nitrogen,0.022,3.117,784.909,0.458,96.87,Refer,Carbon,1,
2/28/20,_2_28_2020 5_50_13 PM_002,bypass,0,1.847,15.327,0.012,3.44,Refer,Nitrogen,0.026,3.116,588.075,0.34,96.56,Refer,Carbon,1,
2/28/20,_2_28_2020 5_55_15 PM_003,bypass,0,1.851,19.764,0.019,4.81,Refer,Nitrogen,0.031,3.116,642.214,0.372,95.19,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 6_00_16 PM_004,blank,0,1.889,8.392,0.002,100,Refer,Nitrogen,1.203,3.192,6.976,N/A,N/A,Error,Carbon,1,
2/28/20,Calib\_2_28_2020 6_05_17 PM_005,blank,0,1.891,8.4,0.002,100,Refer,Nitrogen,1.75,3.152,4.8,N/A,N/A,Error,Carbon,1,
2/28/20,Calib\_2_28_2020 6_10_19 PM_006,standard,0.566,1.809,26.434,0.029,5.11,Refer,Nitrogen,0.038,3.063,695.844,0.404,71.45,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 6_15_21 PM_007,standard,0.851,1.811,34.659,0.041,4.85,Refer,Nitrogen,0.034,3.044,1030.59,0.604,71,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 6_20_23 PM_008,standard,1.043,1.809,41.629,0.052,4.97,Refer,Nitrogen,0.033,3.015,1259.144,0.741,71.01,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 6_25_26 PM_009,standard,1.186,1.799,43.989,0.055,4.67,Refer,Nitrogen,0.031,2.993,1405.088,0.828,69.79,Refer,Carbon,1,
2/28/20,_2_28_2020 6_30_29 PM_010,standard,1.31,1.805,48.87,0.063,4.79,Refer,Nitrogen,0.031,3.004,1564.181,0.923,70.43,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 6_35_30 PM_011,blank,0,1.88,6.638,N/A,N/A,Error,Nitrogen,1.548,3.128,4.287,N/A,N/A,Error,Carbon,1,
2/28/20,161,unknown,24.668,1.848,20.052,0.019,0.08,Refer,Nitrogen,0.028,3.112,717.773,0.417,1.69,Refer,Carbon,1,
2/28/20,162,unknown,22.844,1.828,55.512,0.073,0.32,Refer,Nitrogen,0.024,2.991,2318.329,1.373,6.01,Refer,Carbon,1,
2/28/20,163,unknown,22.788,1.861,20.141,0.019,0.09,Refer,Nitrogen,0.033,3.143,615.71,0.357,1.56,Refer,Carbon,1,
2/28/20,164,unknown,22.522,1.844,25.211,0.027,0.12,Refer,Nitrogen,0.03,3.101,834.809,0.487,2.16,Refer,Carbon,1,
2/28/20,165,unknown,23.264,1.843,13.898,0.01,0.04,Refer,Nitrogen,0.037,3.143,372.959,0.212,0.91,Refer,Carbon,1,
2/28/20,166,unknown,22.912,1.848,16.477,0.014,0.06,Refer,Nitrogen,0.035,3.145,471.923,0.271,1.18,Refer,Carbon,1,
2/28/20,167,unknown,23.86,1.84,50.896,0.066,0.28,Refer,Nitrogen,0.026,3.017,1994.697,1.18,4.94,Refer,Carbon,1,
2/28/20,168,unknown,20.671,1.848,10.853,0.005,0.03,Refer,Nitrogen,0.041,3.144,261.685,0.145,0.7,Refer,Carbon,1,
2/28/20,169,unknown,25.422,1.841,14.369,0.011,0.04,Refer,Nitrogen,0.03,3.144,478.651,0.275,1.08,Refer,Carbon,1,
2/28/20,170,unknown,22.732,1.836,11.97,0.007,0.03,Refer,Nitrogen,0.032,3.125,373.98,0.212,0.93,Refer,Carbon,1,
2/28/20,170,unknown,25.672,1.837,12.527,0.008,0.03,Refer,Nitrogen,0.03,3.12,424.244,0.242,0.94,Refer,Carbon,1,
2/28/20,_2_28_2020 7_35_47 PM_023,standard b,1.344,1.804,44.905,0.057,4.22,Refer,Nitrogen,0.028,2.997,1615.139,0.953,70.91,Refer,Carbon,1,
2/28/20,Calib\_2_28_2020 7_40_49 PM_024,blank,0,,,,,,,,3.352,11.095,N/A,N/A,Error,Carbon,1,
2/28/20,171,unknown,22.325,1.836,12.176,0.007,0.03,Refer,Nitrogen,0.026,3.116,466.456,0.268,1.2,Refer,Carbon,1,
2/28/20,172,unknown,25.645,1.84,12.509,0.008,0.03,Refer,Nitrogen,0.027,3.133,467.032,0.268,1.04,Refer,Carbon,1,
2/28/20,173,unknown,27.825,1.843,11.486,0.006,0.02,Refer,Nitrogen,0.026,3.128,438.097,0.251,0.9,Refer,Carbon,1,
2/28/20,174,unknown,20.396,1.843,10.546,0.005,0.02,Refer,Nitrogen,0.026,3.124,407.325,0.232,1.14,Refer,Carbon,1,
2/28/20,175,unknown,22.342,1.832,12.883,0.008,0.04,Refer,Nitrogen,0.027,3.124,485.321,0.279,1.25,Refer,Carbon,1,
2/28/20,176,unknown,23.45,1.843,7.843,0.001,0,Refer,Nitrogen,0.029,3.139,274.665,0.153,0.65,Refer,Carbon,1,
2/28/20,177,unknown,22.139,1.852,11.533,0.006,0.03,Refer,Nitrogen,0.021,3.125,547.08,0.316,1.43,Refer,Carbon,1,
2/28/20,178,unknown,24.568,1.833,9.452,0.003,0.01,Refer,Nitrogen,0.027,3.136,345.033,0.195,0.79,Refer,Carbon,1,
2/28/20,179,unknown,23.135,1.844,11.119,0.006,0.02,Refer,Nitrogen,0.023,3.125,484.083,0.278,1.2,Refer,Carbon,1,
2/28/20,180,unknown,24.39,1.847,7.706,0.001,0,Refer,Nitrogen,0.025,3.121,306.837,0.172,0.71,Refer,Carbon,1,
2/28/20,180,unknown,20.06,1.825,6.611,N/A,N/A,Error,Nitrogen,0.026,3.136,249.473,0.138,0.69,Refer,Carbon,1,
3/6/20,_3_6_2020 5_34_15 PM_001,bypass,0,1.9,16.064,0.016,5.42,Refer,Nitrogen,0.033,3.189,492.848,0.277,94.58,Refer,Carbon,1,
3/6/20,_3_6_2020 5_39_16 PM_002,bypass,0,1.896,16.349,0.016,5.3,Refer,Nitrogen,0.032,3.171,518.559,0.292,94.7,Refer,Carbon,1,
3/6/20,_3_6_2020 5_44_17 PM_003,bypass,0,1.889,17.511,0.018,5.96,Refer,Nitrogen,0.034,3.169,512.627,0.288,94.04,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 5_49_18 PM_004,blank,0,,,,,,,,3.256,4.876,N/A,N/A,Error,Carbon,1,
3/6/20,Calib\_3_6_2020 5_54_20 PM_005,blank,0,,,,,,,,3.22,4.771,N/A,N/A,Error,Carbon,1,
3/6/20,Calib\_3_6_2020 5_59_21 PM_006,standard,0.601,1.829,23.399,0.028,4.68,Refer,Nitrogen,0.031,3.091,757.32,0.428,71.24,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 6_04_24 PM_007,standard,0.779,1.831,29.881,0.039,5,Refer,Nitrogen,0.03,3.085,985.182,0.558,71.69,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 6_09_26 PM_008,standard,1.04,1.835,36.272,0.05,4.78,Refer,Nitrogen,0.029,3.056,1254.894,0.713,68.53,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 6_14_28 PM_009,standard,1.2,1.832,51.251,0.075,6.23,Refer,Nitrogen,0.028,3.015,1811.123,1.031,85.91,Refer,Carbon,1,
3/6/20,_3_6_2020 6_19_31 PM_010,standard,1.294,1.827,45.703,0.065,5.06,Refer,Nitrogen,0.028,3.051,1606.26,0.914,70.61,Refer,Carbon,1,
3/6/20,blank,blank,0,,,,,,,,,,,,,,,
3/6/20,201,unknown,20.852,1.868,14.486,0.013,0.06,Refer,Nitrogen,0.035,3.151,413.273,0.231,1.11,Refer,Carbon,1,
3/6/20,202,unknown,20.786,1.884,14.389,0.013,0.06,Refer,Nitrogen,0.031,3.168,463.207,0.26,1.25,Refer,Carbon,1,
3/6/20,203,unknown,21.511,1.879,14.745,0.014,0.06,Refer,Nitrogen,0.028,3.144,532.599,0.3,1.39,Refer,Carbon,1,
3/6/20,204,unknown,23.411,1.879,14.937,0.014,0.06,Refer,Nitrogen,0.028,3.144,534.294,0.301,1.28,Refer,Carbon,1,
3/6/20,205,unknown,23.328,1.883,13.772,0.012,0.05,Refer,Nitrogen,0.028,3.159,485.909,0.273,1.17,Refer,Carbon,1,
3/6/20,206,unknown,24.742,1.883,10.754,0.007,0.03,Refer,Nitrogen,0.033,3.163,326.347,0.182,0.73,Refer,Carbon,1,
3/6/20,207,unknown,22.021,1.888,9.225,0.004,0.02,Refer,Nitrogen,0.031,3.161,302.458,0.168,0.76,Refer,Carbon,1,
3/6/20,208,unknown,27.379,1.877,14.572,0.013,0.05,Refer,Nitrogen,0.028,3.152,514.038,0.289,1.06,Refer,Carbon,1,
3/6/20,209,unknown,21.091,1.867,12.403,0.01,0.05,Refer,Nitrogen,0.028,3.145,450.212,0.252,1.2,Refer,Carbon,1,
3/6/20,210,unknown,25.25,1.856,20.88,0.024,0.09,Refer,Nitrogen,0.026,3.107,800.868,0.453,1.79,Refer,Carbon,1,
3/6/20,210,unknown,19.934,1.869,18.958,0.021,0.1,Refer,Nitrogen,0.026,3.144,720.673,0.407,2.04,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 7_24_43 PM_023,standard,1.334,1.832,46.07,0.066,4.95,Refer,Nitrogen,0.027,3.017,1687.781,0.96,71.99,Refer,Carbon,1,
3/6/20,_3_6_2020 7_29_48 PM_024,standard b,1.417,1.835,47.594,0.069,4.84,Refer,Nitrogen,0.027,3.017,1754.42,0.998,70.46,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 7_34_49 PM_025,blank,0,,,,,,,,,,,,,,,
3/6/20,211,unknown,22.443,1.863,19.939,0.022,0.1,Refer,Nitrogen,0.027,3.127,727.501,0.411,1.83,Refer,Carbon,1,
3/6/20,212,unknown,22.308,1.861,19.716,0.022,0.1,Refer,Nitrogen,0.026,3.12,744.653,0.421,1.89,Refer,Carbon,1,
3/6/20,213,unknown,21.226,1.877,27.18,0.034,0.16,Refer,Nitrogen,0.021,3.115,1294.744,0.736,3.47,Refer,Carbon,1,
3/6/20,214,unknown,23.673,1.889,10.048,0.006,0.02,Refer,Nitrogen,0.026,3.171,386.111,0.216,0.91,Refer,Carbon,1,
3/6/20,215,unknown,23.956,1.881,8.923,0.004,0.02,Refer,Nitrogen,0.029,3.164,310.668,0.173,0.72,Refer,Carbon,1,
3/6/20,216,unknown,23.796,1.883,6.165,N/A,N/A,Error,Nitrogen,0.028,3.183,218.774,0.12,0.5,Refer,Carbon,1,
3/6/20,217,unknown,25.171,1.871,15.816,0.015,0.06,Refer,Nitrogen,0.022,3.139,712.892,0.403,1.6,Refer,Carbon,1,
3/6/20,218,unknown,24.164,1.875,16.422,0.016,0.07,Refer,Nitrogen,0.027,3.149,612.449,0.345,1.43,Refer,Carbon,1,
3/6/20,219,unknown,21.589,1.868,9.441,0.005,0.02,Refer,Nitrogen,0.023,3.164,405.944,0.227,1.05,Refer,Carbon,1,
3/6/20,220,unknown,25.102,1.885,7.531,0.002,0.01,Refer,Nitrogen,0.025,3.171,303.15,0.168,0.67,Refer,Carbon,1,
3/6/20,220,unknown,20.035,1.884,5.341,N/A,N/A,Error,Nitrogen,0.023,3.164,233.476,0.128,0.64,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 8_35_02 PM_037,standard,1.502,1.828,49.339,0.072,4.76,Refer,Nitrogen,0.027,3.012,1846.776,1.051,69.99,Refer,Carbon,1,
3/6/20,_3_6_2020 8_40_08 PM_038,standard c,1.703,1.831,54.898,0.081,4.75,Refer,Nitrogen,0.027,3,2036.108,1.16,68.09,Refer,Carbon,1,
3/6/20,Calib\_3_6_2020 8_45_09 PM_039,blank,0,,,,,,,,,,,,,,,
3/6/20,221,unknown,22.282,1.856,28.243,0.036,0.16,Refer,Nitrogen,0.023,3.103,1212.316,0.688,3.09,Refer,Carbon,1,
3/6/20,222,unknown,20.5,1.861,24.386,0.03,0.15,Refer,Nitrogen,0.016,3.077,1536.341,0.874,4.26,Refer,Carbon,1,
3/6/20,223,unknown,22.544,1.852,44.871,0.064,0.28,Refer,Nitrogen,0.021,3.021,2147.271,1.223,5.43,Refer,Carbon,1,
3/6/20,224,unknown,20.743,1.867,16.711,0.017,0.08,Refer,Nitrogen,0.022,3.145,747.233,0.422,2.04,Refer,Carbon,1,
3/6/20,225,unknown,23.22,1.871,8.489,0.003,0.01,Refer,Nitrogen,0.021,3.164,403.701,0.226,0.97,Refer,Carbon,1,
3/6/20,226,unknown,20.88,1.864,7.521,0.002,0.01,Refer,Nitrogen,0.02,3.125,376.766,0.21,1.01,Refer,Carbon,1,
3/6/20,227,unknown,24.264,1.864,29.519,0.038,0.16,Refer,Nitrogen,0.02,3.093,1466.707,0.834,3.44,Refer,Carbon,1,
3/6/20,228,unknown,21.295,1.864,11.829,0.009,0.04,Refer,Nitrogen,0.015,3.127,797.086,0.451,2.12,Refer,Carbon,1,
3/6/20,229,unknown,21.437,1.86,13.067,0.011,0.05,Refer,Nitrogen,0.027,3.136,486.925,0.273,1.28,Refer,Carbon,1,
3/6/20,230,unknown,22.501,1.875,9.468,0.005,0.02,Refer,Nitrogen,0.023,3.173,416.717,0.233,1.04,Refer,Carbon,1,
3/6/20,230,unknown,23.4,1.877,10.868,0.007,0.03,Refer,Nitrogen,0.024,3.157,461.792,0.259,1.11,Refer,Carbon,1,
2/3/20,bypass,bypass,0,1.876,19.555,0.012,5.79,Refer,Nitrogen,0.049,3.149,398.421,0.189,94.21,Refer,Carbon,1,
2/3/20,bypass,bypass,0,1.887,24.332,0.018,5.92,Refer,Nitrogen,0.042,3.153,585.22,0.282,94.08,Refer,Carbon,1,
2/3/20,Calib\blank,blank,0,1.92,12.282,0.002,100,Refer,Nitrogen,???,,,,,,,,
2/3/20,Calib\blank cell,blank cell,0,1.912,12.713,0.003,100,Refer,Nitrogen,???,,,,,,,,
2/3/20,Calib\standard,standard,0.476,1.828,30.263,0.025,5.35,Refer,Nitrogen,0.043,3.068,711.768,0.346,72.62,Refer,Carbon,1,
2/3/20,Calib\00000000,standard,0.663,1.819,36.544,0.034,5.07,Refer,Nitrogen,0.038,3.044,965.421,0.473,71.3,Refer,Carbon,1,
2/3/20,Calib\00000001,standard,1.041,1.808,49.409,0.05,4.83,Refer,Nitrogen,0.033,3.003,1486.303,0.734,70.47,Refer,Carbon,1,
2/3/20,Calib\00000002,standard,1.243,1.805,55.819,0.059,4.71,Refer,Nitrogen,0.032,2.992,1759.926,0.871,70.04,Refer,Carbon,1,
2/3/20,Calib\blank,blank,0,1.911,8.927,N/A,N/A,Error,Nitrogen,???,,,,,,,,
2/3/20,81,unknown,24.143,1.868,18.063,0.01,0.04,Refer,Nitrogen,0.039,3.148,466.253,0.223,0.92,Refer,Carbon,1,
2/3/20,82,unknown,28.086,1.861,21.259,0.014,0.05,Refer,Nitrogen,0.036,3.139,594.063,0.287,1.02,Refer,Carbon,1,
2/3/20,83,unknown,22.175,1.86,17.276,0.009,0.04,Refer,Nitrogen,0.037,3.123,466.333,0.223,1,Refer,Carbon,1,
2/3/20,84,unknown,22.553,1.84,26.292,0.02,0.09,Refer,Nitrogen,0.024,3.081,1103.006,0.542,2.4,Refer,Carbon,1,
2/3/20,85,unknown,25.852,1.851,21.561,0.014,0.05,Refer,Nitrogen,0.028,3.125,768.715,0.374,1.45,Refer,Carbon,1,
2/3/20,86,unknown,17.688,1.84,57.881,0.061,0.35,Refer,Nitrogen,0.018,2.951,3278.286,1.631,9.22,Refer,Carbon,1,
2/3/20,87,unknown,31.302,1.851,25.685,0.02,0.06,Refer,Nitrogen,0.027,3.119,959.002,0.469,1.5,Refer,Carbon,1,
2/3/20,88,unknown,25.361,1.844,26.195,0.02,0.08,Refer,Nitrogen,0.029,3.111,917.807,0.449,1.77,Refer,Carbon,1,
2/3/20,89,unknown,23.747,1.848,39.864,0.038,0.16,Refer,Nitrogen,0.016,2.995,2483.068,1.233,5.19,Refer,Carbon,1,
2/3/20,90,unknown,25.513,1.843,36.854,0.034,0.13,Refer,Nitrogen,0.02,3.051,1831.385,0.906,3.55,Refer,Carbon,1,
2/3/20,90,unknown,21.163,1.829,32.112,0.028,0.13,Refer,Nitrogen,0.021,3.064,1536.548,0.759,3.59,Refer,Carbon,1,
2/3/20,Calib\00000003,standard,1.275,1.796,50.108,0.051,4.01,Refer,Nitrogen,0.028,2.979,1819.795,0.901,70.63,Refer,Carbon,1,
2/3/20,Calib\00000004,blank cell,0,,,,,,,,3.261,5.164,N/A,N/A,Error,Carbon,1,
2/3/20,91,unknown,30.409,1.852,22.593,0.016,0.05,Refer,Nitrogen,0.024,3.111,943.184,0.462,1.52,Refer,Carbon,1,
2/3/20,92,unknown,26.814,1.845,21.137,0.014,0.05,Refer,Nitrogen,0.026,3.115,813.216,0.396,1.48,Refer,Carbon,1,
2/3/20,93,unknown,21.197,1.835,20.774,0.013,0.06,Refer,Nitrogen,0.02,3.088,1046.816,0.513,2.42,Refer,Carbon,1,
2/3/20,94,unknown,22.809,1.817,82.963,0.094,0.41,Refer,Nitrogen,???,,,,,,,,
2/3/20,95,unknown,31.088,1.841,30.015,0.025,0.08,Refer,Nitrogen,0.019,3.064,1548.35,0.765,2.46,Refer,Carbon,1,
2/3/20,96,unknown,27.762,1.839,12.337,0.002,0.01,Refer,Nitrogen,0.025,3.131,495.335,0.237,0.85,Refer,Carbon,1,
2/3/20,97,unknown,24.302,1.832,23.48,0.017,0.07,Refer,Nitrogen,0.021,3.063,1137.705,0.559,2.3,Refer,Carbon,1,
2/3/20,98,unknown,21.215,1.839,43.675,0.043,0.2,Refer,Nitrogen,0.017,2.997,2613.63,1.298,6.12,Refer,Carbon,1,
2/3/20,100,unknown,19.703,1.821,22.499,0.015,0.08,Refer,Nitrogen,0.023,3.097,999.949,0.49,2.49,Refer,Carbon,1,
2/3/20,100,unknown,33.242,1.853,16.385,0.007,0.02,Refer,Nitrogen,0.026,3.145,618.425,0.299,0.9,Refer,Carbon,1,
03/03/20,bypass,bypass,0,1.896,24.199,0.023,5.58,Refer,Nitrogen,0.035,3.167,695.931,0.394,94.42,Refer,Carbon,1,
03/03/20,bypass,bypass,0,1.884,22.301,0.02,5.66,Refer,Nitrogen,0.037,3.157,605.079,0.341,94.34,Refer,Carbon,1,
03/03/20,bypass,bypass,0,1.891,21.472,0.019,4.82,Refer,Nitrogen,0.032,3.179,673.605,0.381,95.18,Refer,Carbon,1,
03/03/20,Calib\blank,blank,0,1.911,10.065,0.003,100,Refer,Nitrogen,1.39,3.229,7.243,N/A,N/A,Error,Carbon,1,
03/03/20,Calib\00000000,blank,0,1.909,9.591,0.002,100,Refer,Nitrogen,2.467,3.181,3.888,N/A,N/A,Error,Carbon,1,
03/03/20,Calib\standard,standard,0.507,1.845,26.439,0.027,5.23,Refer,Nitrogen,0.041,3.113,641.254,0.362,71.42,Refer,Carbon,1,
03/03/20,Calib\00000001,standard,0.788,1.84,34.427,0.038,4.84,Refer,Nitrogen,0.035,3.091,983.205,0.559,70.94,Refer,Carbon,1,
03/03/20,Calib\00000002,standard,0.989,1.841,40.981,0.048,4.83,Refer,Nitrogen,0.033,3.065,1224.229,0.698,70.55,Refer,Carbon,1,
03/03/20,Calib\00000003,standard,1.246,1.836,49.089,0.06,4.78,Refer,Nitrogen,0.032,3.035,1542.347,0.881,70.69,Refer,Carbon,1,
03/03/20,Calib\00000004,blank,0,1.903,7.476,N/A,N/A,Error,Nitrogen,???,,,,,,,,
03/03/20,181,unknown,23.529,1.88,20.253,0.017,0.07,Refer,Nitrogen,0.031,3.152,657.99,0.372,1.58,Refer,Carbon,1,
03/03/20,182,unknown,21.011,1.876,13.99,0.008,0.04,Refer,Nitrogen,0.037,3.153,375.389,0.209,1,Refer,Carbon,1,
03/03/20,183,unknown,23.562,1.881,13.659,0.008,0.03,Refer,Nitrogen,0.034,3.175,398.182,0.222,0.94,Refer,Carbon,1,
03/03/20,184,unknown,23.457,1.895,12.243,0.006,0.02,Refer,Nitrogen,0.041,3.187,296.887,0.164,0.7,Refer,Carbon,1,
03/03/20,185,unknown,24.327,1.857,32.234,0.035,0.14,Refer,Nitrogen,0.026,3.092,1232.543,0.703,2.89,Refer,Carbon,1,
03/03/20,186,unknown,22.498,1.876,10.826,0.004,0.02,Refer,Nitrogen,0.046,3.189,237.714,0.13,0.58,Refer,Carbon,1,
03/03/20,187,unknown,25.483,1.864,41.261,0.048,0.19,Refer,Nitrogen,0.028,3.089,1494.834,0.853,3.35,Refer,Carbon,1,
03/03/20,188,unknown,20.108,1.867,19.826,0.017,0.08,Refer,Nitrogen,0.026,3.131,763.282,0.432,2.15,Refer,Carbon,1,
03/03/20,189,unknown,24.006,1.869,13.869,0.008,0.03,Refer,Nitrogen,0.035,3.171,397.991,0.222,0.93,Refer,Carbon,1,
03/03/20,190,unknown,25.092,1.885,12.488,0.006,0.02,Refer,Nitrogen,0.03,3.169,410.854,0.229,0.91,Refer,Carbon,1,
03/03/20,190,unknown,25.339,1.899,10.812,0.004,0.01,Refer,Nitrogen,0.035,3.173,305.943,0.169,0.67,Refer,Carbon,1,
03/03/20,Calib\00000005,standard,1.586,1.824,55.347,0.069,4.33,Refer,Nitrogen,0.028,3.007,1949.036,1.115,70.3,Refer,Carbon,1,
03/03/20,Calib\00000006,blank,0,,,,,,,,,,,,,,,
